y	x
-16.416048499999900	-71.530934299999900
-16.416278299999900	-71.533366400000000
-16.416716000000000	-71.533237000000000
-16.416816499999900	-71.533237099999900
-16.417021900000000	-71.533463800000000
-16.417390699999900	-71.534099200000000
-16.417523299999900	-71.534206999999900
-16.411377999999900	-71.534650600000000
-16.411227199999900	-71.534199299999900
-16.412022799999900	-71.535251200000000
-16.394126400000000	-71.535155700000000
-16.410186899999900	-71.532668799999900
-16.410302900000000	-71.532925899999900
-16.410441299999900	-71.532593100000000
-16.410512900000000	-71.533356900000000
-16.410504100000000	-71.532708799999900
-16.410998599999900	-71.534219600000000
-16.407966299999900	-71.516160400000000
-16.408843500000000	-71.517600900000000
-16.408803599999900	-71.517117700000000
-16.409015799999900	-71.517578999999900
-16.408977700000000	-71.517099599999900
-16.391117200000000	-71.528178800000000
-16.400709700000000	-71.536483899999900
-16.399657500000000	-71.536132100000000
-16.398895199999900	-71.541702999999900
-16.396903099999900	-71.541906600000000
-16.400507900000000	-71.543188599999900
-16.396452799999900	-71.546769299999900
-16.396726999999900	-71.546266799999900
-16.399493600000000	-71.542724600000000
-16.400710400000000	-71.542519799999900
-16.400698800000000	-71.542191599999900
-16.405264500000000	-71.520735700000000
-16.405728700000000	-71.521575900000000
-16.405801199999900	-71.522193999999900
-16.403654899999900	-71.519125599999900
-16.404754400000000	-71.520044100000000
-16.404939200000000	-71.520578999999900
-16.405717899999900	-71.522246300000000
-16.411141199999900	-71.544285799999900
-16.425598099999900	-71.549947399999900
-16.389872300000000	-71.534363200000000
-16.416452000000000	-71.533137100000000
-16.413588399999900	-71.535541699999900
-16.414241600000000	-71.536274899999900
-16.411242999999900	-71.534516199999900
-16.409324200000000	-71.530934900000000
-16.407036900000000	-71.524673399999900
-16.409533700000000	-71.517543200000000
-16.409801000000000	-71.541961999999900
-16.411061900000000	-71.542862200000000
-16.412129000000000	-71.543628999999900
-16.411480099999900	-71.544655800000000
-16.411519899999900	-71.544594599999900
-16.412208100000000	-71.543499699999900
-16.409741199999900	-71.541916299999900
-16.409834499999900	-71.541768099999900
-16.411132299999900	-71.542750200000000
-16.410148400000000	-71.542215200000000
-16.410224299999900	-71.542093899999900
-16.396826200000000	-71.540780600000000
-16.396703200000000	-71.540925500000000
-16.397043600000000	-71.541180499999900
-16.397155200000000	-71.541031000000000
-16.418118499999900	-71.548615699999900
-16.417118200000000	-71.549249599999900
-16.417575700000000	-71.549492200000000
-16.408040700000000	-71.517137000000000
-16.402169199999900	-71.518679899999900
-16.402454500000000	-71.518289899999900
-16.410700800000000	-71.536079200000000
-16.410933900000000	-71.535976399999900
-16.389840899999900	-71.532562100000000
-16.402956400000000	-71.548072500000000
-16.387881700000000	-71.536984899999900
-16.388420400000000	-71.538354299999900
-16.399383499999900	-71.542670299999900
-16.399577699999900	-71.542766999999900
-16.412090800000000	-71.535333199999900
-16.412385499999900	-71.535104599999900
-16.412510300000000	-71.535395399999900
-16.396897400000000	-71.540698800000000
-16.397282799999900	-71.540997800000000
-16.397562600000000	-71.541228000000000
-16.398144599999900	-71.541437799999900
-16.398070100000000	-71.533572800000000
-16.398135499999900	-71.533400900000000
-16.399065799999900	-71.531143099999900
-16.398924600000000	-71.531426400000000
-16.398895400000000	-71.530047600000000
-16.400818800000000	-71.529181600000000
-16.400182200000000	-71.528509600000000
-16.399827100000000	-71.528932200000000
-16.401488700000000	-71.528493299999900
-16.401549599999900	-71.528264300000000
-16.403856399999900	-71.518679800000000
-16.415766300000000	-71.548217399999900
-16.399060299999900	-71.537547300000000
-16.399380300000000	-71.536640899999900
-16.426543299999900	-71.558536500000000
-16.427013400000000	-71.558011399999900
-16.425395000000000	-71.557424299999900
-16.425759599999900	-71.556959399999900
-16.398729400000000	-71.526431299999900
-16.410861199999900	-71.521875899999900
-16.410629499999900	-71.519097299999900
-16.410571699999900	-71.519118500000000
-16.410784600000000	-71.517504700000000
-16.410681100000000	-71.517515799999900
-16.410663199999900	-71.518816999999900
-16.410789699999900	-71.519592399999900
-16.410462100000000	-71.518828700000000
-16.410376700000000	-71.518895000000000
-16.410475300000000	-71.518929299999900
-16.410595600000000	-71.518926899999900
-16.410434500000000	-71.518606700000000
-16.411104500000000	-71.521052499999900
-16.410353600000000	-71.518758399999900
-16.409910600000000	-71.518852400000000
-16.409937500000000	-71.518980299999900
-16.410167200000000	-71.519043900000000
-16.410153600000000	-71.518946700000000
-16.410126600000000	-71.518799500000000
-16.409966799999900	-71.518546400000000
-16.410378900000000	-71.518585000000000
-16.410104600000000	-71.518654699999900
-16.410483100000000	-71.518984799999900
-16.410604800000000	-71.518974400000000
-16.410688900000000	-71.518956500000000
-16.410796000000000	-71.518933799999900
-16.410834300000000	-71.518857100000000
-16.410657400000000	-71.518764099999900
-16.410572500000000	-71.518773899999900
-16.410474300000000	-71.519287899999900
-16.410910000000000	-71.520092099999900
-16.410858999999900	-71.519867300000000
-16.410647200000000	-71.519430799999900
-16.410870599999900	-71.520106900000000
-16.410693800000000	-71.514841500000000
-16.410700800000000	-71.515264700000000
-16.409418200000000	-71.513820600000000
-16.410074900000000	-71.542996299999900
-16.409566000000000	-71.542854399999900
-16.410244400000000	-71.543041000000000
-16.411585100000000	-71.543444399999900
-16.411682100000000	-71.543473800000000
-16.410671499999900	-71.520151100000000
-16.410951499999900	-71.520257099999900
-16.410906399999900	-71.520269299999900
-16.410705400000000	-71.520316699999900
-16.410713900000000	-71.520517799999900
-16.410609800000000	-71.519982400000000
-16.410853299999900	-71.521120699999900
-16.410624299999900	-71.520467100000000
-16.410526600000000	-71.520296099999900
-16.410528299999900	-71.520063199999900
-16.410538800000000	-71.520025000000000
-16.410341599999900	-71.519985000000000
-16.410777199999900	-71.520781299999900
-16.410752400000000	-71.520796399999900
-16.410564200000000	-71.520280999999900
-16.410888600000000	-71.521266100000000
-16.410433099999900	-71.519472199999900
-16.422193400000000	-71.544197999999900
-16.421459500000000	-71.541676800000000
-16.421564499999900	-71.541658100000000
-16.420793199999900	-71.540309800000000
-16.420883700000000	-71.540263400000000
-16.420568800000000	-71.539337200000000
-16.420663399999900	-71.539319500000000
-16.420050900000000	-71.538052699999900
-16.420124099999900	-71.537996899999900
-16.418712700000000	-71.536107099999900
-16.418794399999900	-71.536045700000000
-16.417425000000000	-71.533817700000000
-16.415811300000000	-71.530525699999900
-16.403569999999900	-71.535216000000000
-16.402503299999900	-71.534793800000000
-16.394355399999900	-71.530896200000000
-16.394552999999900	-71.529798200000000
-16.394686700000000	-71.529963300000000
-16.394924799999900	-71.529737800000000
-16.394861299999900	-71.531083499999900
-16.395548300000000	-71.528767799999900
-16.395332400000000	-71.528321500000000
-16.395464000000000	-71.528822099999900
-16.404695600000000	-71.538106200000000
-16.404461699999900	-71.537970599999900
-16.404478000000000	-71.537980500000000
-16.404722599999900	-71.537508399999900
-16.404766400000000	-71.537976499999900
-16.404646100000000	-71.537909200000000
-16.404576500000000	-71.538040800000000
-16.404844199999900	-71.537556100000000
-16.404876399999900	-71.537800700000000
-16.404757199999900	-71.537716799999900
-16.404621400000000	-71.538068199999900
-16.404686399999900	-71.537935099999900
-16.404796500000000	-71.537744700000000
-16.407242000000000	-71.545927000000000
-16.406216400000000	-71.545081300000000
-16.406593200000000	-71.544082799999900
-16.406266500000000	-71.544955999999900
-16.405639999999900	-71.546898600000000
-16.405235900000000	-71.521629599999900
-16.406601200000000	-71.521899300000000
-16.406886000000000	-71.521072599999900
-16.406987200000000	-71.521113000000000
-16.406852399999900	-71.520966099999900
-16.406872600000000	-71.520913199999900
-16.406967200000000	-71.521003600000000
-16.406988900000000	-71.520962299999900
-16.407892199999900	-71.521163900000000
-16.407525600000000	-71.521208099999900
-16.406457600000000	-71.520803799999900
-16.406314600000000	-71.520668900000000
-16.406936000000000	-71.521091999999900
-16.407106500000000	-71.521060199999900
-16.407237700000000	-71.521113600000000
-16.407255700000000	-71.521069199999900
-16.407465299999900	-71.521193900000000
-16.407475900000000	-71.521144500000000
-16.407534800000000	-71.521161000000000
-16.407296899999900	-71.521137600000000
-16.407310899999900	-71.521090900000000
-16.407092599999900	-71.521054500000000
-16.407109500000000	-71.521011999999900
-16.408024500000000	-71.521230799999900
-16.408073200000000	-71.521080600000000
-16.408181700000000	-71.519711299999900
-16.406803000000000	-71.519260599999900
-16.406178199999900	-71.520106999999900
-16.406201500000000	-71.520258499999900
-16.407544900000000	-71.519390200000000
-16.408479000000000	-71.518961500000000
-16.406300800000000	-71.520509300000000
-16.406149899999900	-71.520284899999900
-16.405450900000000	-71.520637199999900
-16.405941700000000	-71.520639900000000
-16.405877400000000	-71.520536000000000
-16.405896200000000	-71.520528400000000
-16.405887100000000	-71.520647100000000
-16.405870600000000	-71.520637300000000
-16.405852899999900	-71.520565500000000
-16.405951500000000	-71.520547199999900
-16.406405299999900	-71.520760199999900
-16.406460700000000	-71.520700399999900
-16.406500900000000	-71.520732699999900
-16.406632099999900	-71.520879199999900
-16.406655199999900	-71.520825000000000
-16.406677599999900	-71.520897099999900
-16.406704399999900	-71.520843499999900
-16.405329999999900	-71.520858000000000
-16.408144600000000	-71.521531199999900
-16.407817800000000	-71.521508999999900
-16.407775900000000	-71.521243400000000
-16.405920099999900	-71.520407000000000
-16.405841700000000	-71.520448999999900
-16.405790700000000	-71.520330999999900
-16.405398800000000	-71.520519899999900
-16.399085800000000	-71.534470499999900
-16.399659600000000	-71.534207499999900
-16.399576100000000	-71.530535499999900
-16.411101100000000	-71.544347700000000
-16.397157199999900	-71.540903299999900
-16.397150499999900	-71.540847999999900
-16.397013999999900	-71.540693899999900
-16.396738400000000	-71.540712700000000
-16.396762800000000	-71.540605299999900
-16.395918300000000	-71.539707600000000
-16.394664599999900	-71.538987500000000
-16.394757999999900	-71.538490699999900
-16.394172300000000	-71.538886199999900
-16.393485999999900	-71.538726999999900
-16.393486100000000	-71.538491300000000
-16.393169199999900	-71.535506999999900
-16.404973500000000	-71.526740700000000
-16.404311499999900	-71.525860499999900
-16.404942399999900	-71.525344799999900
-16.403977600000000	-71.526148899999900
-16.404972699999900	-71.525873899999900
-16.404581499999900	-71.526217200000000
-16.404662699999900	-71.525585199999900
-16.404851799999900	-71.525755899999900
-16.405018299999900	-71.525279600000000
-16.404929400000000	-71.525023800000000
-16.405786400000000	-71.524629399999900
-16.405298400000000	-71.525047999999900
-16.405301099999900	-71.524037000000000
-16.404843199999900	-71.524482599999900
-16.403830200000000	-71.525387300000000
-16.404079299999900	-71.525684600000000
-16.405100399999900	-71.524796499999900
-16.405552799999900	-71.524387599999900
-16.405593900000000	-71.524390199999900
-16.405550699999900	-71.524351999999900
-16.405801900000000	-71.523452000000000
-16.405242500000000	-71.522748000000000
-16.403803300000000	-71.525917100000000
-16.403671100000000	-71.525708100000000
-16.403538600000000	-71.525555800000000
-16.403702100000000	-71.523837799999900
-16.402369400000000	-71.525014600000000
-16.404398499999900	-71.525390799999900
-16.404169300000000	-71.525099999999900
-16.403821099999900	-71.525941700000000
-16.403392400000000	-71.524868299999900
-16.402828899999900	-71.524854599999900
-16.402709000000000	-71.524716400000000
-16.403639099999900	-71.524267800000000
-16.403058399999900	-71.524405999999900
-16.402638400000000	-71.523903500000000
-16.403282399999900	-71.524208200000000
-16.402873899999900	-71.523701099999900
-16.402687000000000	-71.523961400000000
-16.402924100000000	-71.523759499999900
-16.403280800000000	-71.523483799999900
-16.404031000000000	-71.524232699999900
-16.403446100000000	-71.523512499999900
-16.403527600000000	-71.526175699999900
-16.403759300000000	-71.525843499999900
-16.403358000000000	-71.525998999999900
-16.401174699999900	-71.525097599999900
-16.400828000000000	-71.524622300000000
-16.402561400000000	-71.524844700000000
-16.411386799999900	-71.521177399999900
-16.411234600000000	-71.521304200000000
-16.411194999999900	-71.521334100000000
-16.411502899999900	-71.521591200000000
-16.411499100000000	-71.521561800000000
-16.411356300000000	-71.521649400000000
-16.411239699999900	-71.521679500000000
-16.399021699999900	-71.531438600000000
-16.398945000000000	-71.531405899999900
-16.398419300000000	-71.531213399999900
-16.398695600000000	-71.530974299999900
-16.395391199999900	-71.531279900000000
-16.395093899999900	-71.530313500000000
-16.394819500000000	-71.529855400000000
-16.394965100000000	-71.530136799999900
-16.395103800000000	-71.530109899999900
-16.394956600000000	-71.530055099999900
-16.395002800000000	-71.530196799999900
-16.395213600000000	-71.530020300000000
-16.395659999999900	-71.530535099999900
-16.395613300000000	-71.530503300000000
-16.396031900000000	-71.530078200000000
-16.396039500000000	-71.529762500000000
-16.396015400000000	-71.529405600000000
-16.396339800000000	-71.529399100000000
-16.396388600000000	-71.529393200000000
-16.399998400000000	-71.523243300000000
-16.405622200000000	-71.531781300000000
-16.405458899999900	-71.531481299999900
-16.415313500000000	-71.534987999999900
-16.410791400000000	-71.535947300000000
-16.412439800000000	-71.534328099999900
-16.413240099999900	-71.534085099999900
-16.414215400000000	-71.533711600000000
-16.413650499999900	-71.534761900000000
-16.413575000000000	-71.534517399999900
-16.414625800000000	-71.534351900000000
-16.410784199999900	-71.535920399999900
-16.412751900000000	-71.536848899999900
-16.412855400000000	-71.536815599999900
-16.412792499999900	-71.536587600000000
-16.412808999999900	-71.536658000000000
-16.413295099999900	-71.537844000000000
-16.413410599999900	-71.537794300000000
-16.413465800000000	-71.538242800000000
-16.413584600000000	-71.538217200000000
-16.413715100000000	-71.538745399999900
-16.413010799999900	-71.537001300000000
-16.412500300000000	-71.538553699999900
-16.412399700000000	-71.538246099999900
-16.412330699999900	-71.538084200000000
-16.412290100000000	-71.538126399999900
-16.412233700000000	-71.537789399999900
-16.411646900000000	-71.534421499999900
-16.411793700000000	-71.534336699999900
-16.413376000000000	-71.534530300000000
-16.415645500000000	-71.533950399999900
-16.415617099999900	-71.533892499999900
-16.414666499999900	-71.534445500000000
-16.414652000000000	-71.534412099999900
-16.414610600000000	-71.534317099999900
-16.414394999999900	-71.534568199999900
-16.415663100000000	-71.533983300000000
-16.415597200000000	-71.533857999999900
-16.414537500000000	-71.534350500000000
-16.413980299999900	-71.533288099999900
-16.415389000000000	-71.533960100000000
-16.415350000000000	-71.533842399999900
-16.415858400000000	-71.532216300000000
-16.416367699999900	-71.533038000000000
-16.415712100000000	-71.533076600000000
-16.415722100000000	-71.532333199999900
-16.416398900000000	-71.531844899999900
-16.416196400000000	-71.531985599999900
-16.416261200000000	-71.532098599999900
-16.416146399999900	-71.532017699999900
-16.414573099999900	-71.532337100000000
-16.416280000000000	-71.531924399999900
-16.416194300000000	-71.531714399999900
-16.415509400000000	-71.531673299999900
-16.414708200000000	-71.529227800000000
-16.415072299999900	-71.529705899999900
-16.414479900000000	-71.530171100000000
-16.414573200000000	-71.530203200000000
-16.414949499999900	-71.529791900000000
-16.414268100000000	-71.543549200000000
-16.414204800000000	-71.543662499999900
-16.414231300000000	-71.543472100000000
-16.414180600000000	-71.543445399999900
-16.414082900000000	-71.542906799999900
-16.414521199999900	-71.543293000000000
-16.382422999999900	-71.533058800000000
-16.379319700000000	-71.532326400000000
-16.378813399999900	-71.532695000000000
-16.383435200000000	-71.533869999999900
-16.382868200000000	-71.533909800000000
-16.382729200000000	-71.534107399999900
-16.383728699999900	-71.536682700000000
-16.389607999999900	-71.532890699999900
-16.389646800000000	-71.533043000000000
-16.389850200000000	-71.532849499999900
-16.389658000000000	-71.532817899999900
-16.389667800000000	-71.533253799999900
-16.389774700000000	-71.533071500000000
-16.388907199999900	-71.533005000000000
-16.388998000000000	-71.533044200000000
-16.388974600000000	-71.532780399999900
-16.389027299999900	-71.533009199999900
-16.388895900000000	-71.531160600000000
-16.389006800000000	-71.531182599999900
-16.389116999999900	-71.530569999999900
-16.398824399999900	-71.541758599999900
-16.398858600000000	-71.541676300000000
-16.398689399999900	-71.541283000000000
-16.398713600000000	-71.541722800000000
-16.398292200000000	-71.541601900000000
-16.396787400000000	-71.540991500000000
-16.396893800000000	-71.540826400000000
-16.394773499999900	-71.541852500000000
-16.393212800000000	-71.541993599999900
-16.401098900000000	-71.520136600000000
-16.400663399999900	-71.519841600000000
-16.409014200000000	-71.541420400000000
-16.409108499999900	-71.541282300000000
-16.405249600000000	-71.532842000000000
-16.404979200000000	-71.533104499999900
-16.404982900000000	-71.532492599999900
-16.404293599999900	-71.533551000000000
-16.409705899999900	-71.523334000000000
-16.411338199999900	-71.521565400000000
-16.411425800000000	-71.521264500000000
-16.422423899999900	-71.544603899999900
-16.409925999999900	-71.537871199999900
-16.409289600000000	-71.537175700000000
-16.409263899999900	-71.537235300000000
-16.408874699999900	-71.537766000000000
-16.407926900000000	-71.540519000000000
-16.407615100000000	-71.535252600000000
-16.403497000000000	-71.534512300000000
-16.403270800000000	-71.535083900000000
-16.403074199999900	-71.535591600000000
-16.402680100000000	-71.535430099999900
-16.402866899999900	-71.534905800000000
-16.403076400000000	-71.534338300000000
-16.401608700000000	-71.528336899999900
-16.401751800000000	-71.528205400000000
-16.407976800000000	-71.515962599999900
-16.407346400000000	-71.516372599999900
-16.408121800000000	-71.515985400000000
-16.408401200000000	-71.516871399999900
-16.392600800000000	-71.539262500000000
-16.391977900000000	-71.539560100000000
-16.391772700000000	-71.539123099999900
-16.390036599999900	-71.538503599999900
-16.389910900000000	-71.538862399999900
-16.389796199999900	-71.538593700000000
-16.389547400000000	-71.538748100000000
-16.389683800000000	-71.538598300000000
-16.389753700000000	-71.538467499999900
-16.389515100000000	-71.538207999999900
-16.389154399999900	-71.538614899999900
-16.388303799999900	-71.536068999999900
-16.387767900000000	-71.536885299999900
-16.387826400000000	-71.538017499999900
-16.387483700000000	-71.537194299999900
-16.387544699999900	-71.537216599999900
-16.389822899999900	-71.538516700000000
-16.404730399999900	-71.531431999999900
-16.389599300000000	-71.531300299999900
-16.389644600000000	-71.531890700000000
-16.389115100000000	-71.531204099999900
-16.390187000000000	-71.531611900000000
-16.390077699999900	-71.531719400000000
-16.390449000000000	-71.531823000000000
-16.390866599999900	-71.533103699999900
-16.391528099999900	-71.532231899999900
-16.391449399999900	-71.532200399999900
-16.390958600000000	-71.534034399999900
-16.393092700000000	-71.535334899999900
-16.392866600000000	-71.535487000000000
-16.387322399999900	-71.532584299999900
-16.387579200000000	-71.532753600000000
-16.409245500000000	-71.529778300000000
-16.409327500000000	-71.530077800000000
-16.409296900000000	-71.530581299999900
-16.405262400000000	-71.526133799999900
-16.406512200000000	-71.526312300000000
-16.405470200000000	-71.527620200000000
-16.406161699999900	-71.527553200000000
-16.405479400000000	-71.527675599999900
-16.405511900000000	-71.527754099999900
-16.396185200000000	-71.536046299999900
-16.396012299999900	-71.535978999999900
-16.398425700000000	-71.531692800000000
-16.398773800000000	-71.532112600000000
-16.428837000000000	-71.556344400000000
-16.398462800000000	-71.536214999999900
-16.399597499999900	-71.541414200000000
-16.400224800000000	-71.533585099999900
-16.400601399999900	-71.533618300000000
-16.402449300000000	-71.535339699999900
-16.402876100000000	-71.534259899999900
-16.401753299999900	-71.542730599999900
-16.408881399999900	-71.543647199999900
-16.408703400000000	-71.544116299999900
-16.409185099999900	-71.544021900000000
-16.408143500000000	-71.544949900000000
-16.395666599999900	-71.541928200000000
-16.410928899999900	-71.552336800000000
-16.411260400000000	-71.552749800000000
-16.410900200000000	-71.552510200000000
-16.410807999999900	-71.552441400000000
-16.410954199999900	-71.552254099999900
-16.410322000000000	-71.552152399999900
-16.410614899999900	-71.551683900000000
-16.408938899999900	-71.529699300000000
-16.407473199999900	-71.524469600000000
-16.407069100000000	-71.524721499999900
-16.407183900000000	-71.523941300000000
-16.406435900000000	-71.523183500000000
-16.406311299999900	-71.523310300000000
-16.406194500000000	-71.523399600000000
-16.406502799999900	-71.523121000000000
-16.405722900000000	-71.521646799999900
-16.405548599999900	-71.520890399999900
-16.406042299999900	-71.520954399999900
-16.404153500000000	-71.519230399999900
-16.403299199999900	-71.518250399999900
-16.402975600000000	-71.517985600000000
-16.407714800000000	-71.524329100000000
-16.410548200000000	-71.531455600000000
-16.411001200000000	-71.531272599999900
-16.418404599999900	-71.548923799999900
-16.418482999999900	-71.548836399999900
-16.414262500000000	-71.543595300000000
-16.400289500000000	-71.534470600000000
-16.398447999999900	-71.536220799999900
-16.396047899999900	-71.544964699999900
-16.403425500000000	-71.528561999999900
-16.403510199999900	-71.528478399999900
-16.402565700000000	-71.529331799999900
-16.400772700000000	-71.526286400000000
-16.423234699999900	-71.551501500000000
-16.425035600000000	-71.551061599999900
-16.395281499999900	-71.536510199999900
-16.395207800000000	-71.536494099999900
-16.395808299999900	-71.537130599999900
-16.392335100000000	-71.539686200000000
-16.392332400000000	-71.539550500000000
-16.388603100000000	-71.534812299999900
-16.388526899999900	-71.535246000000000
-16.389307800000000	-71.535073299999900
-16.406441300000000	-71.527323899999900
-16.407021600000000	-71.528138999999900
-16.407131499999900	-71.528372899999900
-16.403608500000000	-71.539877000000000
-16.393203199999900	-71.536185900000000
-16.392985299999900	-71.536481800000000
-16.392777400000000	-71.536314099999900
-16.409479900000000	-71.542951799999900
-16.409414200000000	-71.542355499999900
-16.409939099999900	-71.542328699999900
-16.409424800000000	-71.541696999999900
-16.409534799999900	-71.541539099999900
-16.410191099999900	-71.542248099999900
-16.410270100000000	-71.542127300000000
-16.411009900000000	-71.542821200000000
-16.411089900000000	-71.542717800000000
-16.400080400000000	-71.535039100000000
-16.399015899999900	-71.534658699999900
-16.400314200000000	-71.535709400000000
-16.400104100000000	-71.534971900000000
-16.411402800000000	-71.546683599999900
-16.411567500000000	-71.546318099999900
-16.400337799999900	-71.537481499999900
-16.399907800000000	-71.537310399999900
-16.422828100000000	-71.550866299999900
-16.421921300000000	-71.550013500000000
-16.422670400000000	-71.550714499999900
-16.422477399999900	-71.550805499999900
-16.422942100000000	-71.551044399999900
-16.422506700000000	-71.551230399999900
-16.423410000000000	-71.550613200000000
-16.423679700000000	-71.550483299999900
-16.423787200000000	-71.549798100000000
-16.422388200000000	-71.550443000000000
-16.422478300000000	-71.549866499999900
-16.422139300000000	-71.550203499999900
-16.423292600000000	-71.551462900000000
-16.424989400000000	-71.552347999999900
-16.424968799999900	-71.552514200000000
-16.425177300000000	-71.552599900000000
-16.424446799999900	-71.555753199999900
-16.424560300000000	-71.555621099999900
-16.423838600000000	-71.555063500000000
-16.423770200000000	-71.555187700000000
-16.424986700000000	-71.555051700000000
-16.425961200000000	-71.553518199999900
-16.425992399999900	-71.556093700000000
-16.425454299999900	-71.556607600000000
-16.405453099999900	-71.520009799999900
-16.405252200000000	-71.519629300000000
-16.404858000000000	-71.520002700000000
-16.407025000000000	-71.518820599999900
-16.407902499999900	-71.519185199999900
-16.405674900000000	-71.519424799999900
-16.406193300000000	-71.519646199999900
-16.405970700000000	-71.520244199999900
-16.406573600000000	-71.521001499999900
-16.406621999999900	-71.521317800000000
-16.415282500000000	-71.532387799999900
-16.414617900000000	-71.532826600000000
-16.415974200000000	-71.531931200000000
-16.408430899999900	-71.525457000000000
-16.408648899999900	-71.525298100000000
-16.399488000000000	-71.542144899999900
-16.399510400000000	-71.542000200000000
-16.386593800000000	-71.533345900000000
-16.385938299999900	-71.533704200000000
-16.390305900000000	-71.531671799999900
-16.390390000000000	-71.531836799999900
-16.390399500000000	-71.531785799999900
-16.408625099999900	-71.541160199999900
-16.408675899999900	-71.541099000000000
-16.407803000000000	-71.542286200000000
-16.405964900000000	-71.542089300000000
-16.403113600000000	-71.541173900000000
-16.403141500000000	-71.541121000000000
-16.430429600000000	-71.562393900000000
-16.401130899999900	-71.535336099999900
-16.401534200000000	-71.535490499999900
-16.402048900000000	-71.534724600000000
-16.401892100000000	-71.535133599999900
-16.400480800000000	-71.532642199999900
-16.400890199999900	-71.532837299999900
-16.401972099999900	-71.532945699999900
-16.401789099999900	-71.532862499999900
-16.403981900000000	-71.533436100000000
-16.404300899999900	-71.532893900000000
-16.404570900000000	-71.534620399999900
-16.404445100000000	-71.534938499999900
-16.397895200000000	-71.533499500000000
-16.397799400000000	-71.533757199999900
-16.397868200000000	-71.533898899999900
-16.398093299999900	-71.533990399999900
-16.399491200000000	-71.531667700000000
-16.399711499999900	-71.531301799999900
-16.395789300000000	-71.534797299999900
-16.395683500000000	-71.535097399999900
-16.395834799999900	-71.535156299999900
-16.395910400000000	-71.534954499999900
-16.407537200000000	-71.525981500000000
-16.407265800000000	-71.525572499999900
-16.406931900000000	-71.525810500000000
-16.400739999999900	-71.528421800000000
-16.400509100000000	-71.528134499999900
-16.402688399999900	-71.525991899999900
-16.401212600000000	-71.530703299999900
-16.401195300000000	-71.530643299999900
-16.401205200000000	-71.530656199999900
-16.401201799999900	-71.530661800000000
-16.401191399999900	-71.530722499999900
-16.401294799999900	-71.530630299999900
-16.400448300000000	-71.529569899999900
-16.404485699999900	-71.530945900000000
-16.404048400000000	-71.531343100000000
-16.402876400000000	-71.530634599999900
-16.411354899999900	-71.526632899999900
-16.410754799999900	-71.525752499999900
-16.409703199999900	-71.528300000000000
-16.409658199999900	-71.528171799999900
-16.409599700000000	-71.528034599999900
-16.409544499999900	-71.527829199999900
-16.409556800000000	-71.527708000000000
-16.409623000000000	-71.527608400000000
-16.409291300000000	-71.526821900000000
-16.408667200000000	-71.526432999999900
-16.411051400000000	-71.526185999999900
-16.410984700000000	-71.526103699999900
-16.410969699999900	-71.526165500000000
-16.410883699999900	-71.526223000000000
-16.410840199999900	-71.526164899999900
-16.410957300000000	-71.526321199999900
-16.412546200000000	-71.529691099999900
-16.412211400000000	-71.529868300000000
-16.412353299999900	-71.530196399999900
-16.412210500000000	-71.529960399999900
-16.412110100000000	-71.529869899999900
-16.411983400000000	-71.529632100000000
-16.412118700000000	-71.529977500000000
-16.389860800000000	-71.535121099999900
-16.389262200000000	-71.535232300000000
-16.389237500000000	-71.535333399999900
-16.408214000000000	-71.526642800000000
-16.408417300000000	-71.526573400000000
-16.409536700000000	-71.532910799999900
-16.409687200000000	-71.532777899999900
-16.405064200000000	-71.527882800000000
-16.404783299999900	-71.527955000000000
-16.404864799999900	-71.527894799999900
-16.419437100000000	-71.551506000000000
-16.419381600000000	-71.551578199999900
-16.419218499999900	-71.551767699999900
-16.419190199999900	-71.551766400000000
-16.414445799999900	-71.533154499999900
-16.413708600000000	-71.533366200000000
-16.414648199999900	-71.534767599999900
-16.414532300000000	-71.534506100000000
-16.416053000000000	-71.534640600000000
-16.416436999999900	-71.533417999999900
-16.416354900000000	-71.536930499999900
-16.416379500000000	-71.536783400000000
-16.416421100000000	-71.537335499999900
-16.416304400000000	-71.536265999999900
-16.416374200000000	-71.537024900000000
-16.416810300000000	-71.536923900000000
-16.417370300000000	-71.539511599999900
-16.415538099999900	-71.542019999999900
-16.415815800000000	-71.541684000000000
-16.415729500000000	-71.534098799999900
-16.411461100000000	-71.539200899999900
-16.393756499999900	-71.529354699999900
-16.393791499999900	-71.529477799999900
-16.394410400000000	-71.529422600000000
-16.405360500000000	-71.549076700000000
-16.405037199999900	-71.549897400000000
-16.404721200000000	-71.548102600000000
-16.404284499999900	-71.547895999999900
-16.382486199999900	-71.535621699999900
-16.383010800000000	-71.535546999999900
-16.383205799999900	-71.535586400000000
-16.382587099999900	-71.535526500000000
-16.409783600000000	-71.524594699999900
-16.409506700000000	-71.524148100000000
-16.410811200000000	-71.520919899999900
-16.410684400000000	-71.520955499999900
-16.393545300000000	-71.538184099999900
-16.395520600000000	-71.530465800000000
-16.378590299999900	-71.531800500000000
-16.403429400000000	-71.548574400000000
-16.403370100000000	-71.548344900000000
-16.404282299999900	-71.546092599999900
-16.403722999999900	-71.547684200000000
-16.401521400000000	-71.550896100000000
-16.405025100000000	-71.547067900000000
-16.404637500000000	-71.548036100000000
-16.411915600000000	-71.536078399999900
-16.412156000000000	-71.535988300000000
-16.419849599999900	-71.540091300000000
-16.419387700000000	-71.539648299999900
-16.419263000000000	-71.539457900000000
